time,date,hour,weekday,weekend,price,wind,solar
2024-04-28 16:00,2024-04-28,16,6,1,-15.51,2066.4,500.0
2024-04-28 17:00,2024-04-28,17,6,1,-0.15,2008.1,541.0
2024-04-28 18:00,2024-04-28,18,6,1,189.29,1882.0,372.7
2024-04-28 19:00,2024-04-28,19,6,1,517.3,1731.9,145.2
2024-04-28 20:00,2024-04-28,20,6,1,577.64,1773.4,18.5
2024-04-28 21:00,2024-04-28,21,6,1,583.16,2002.3,0.5
2024-04-28 22:00,2024-04-28,22,6,1,468.08,2216.5,0.0
2024-04-28 23:00,2024-04-28,23,6,1,417.89,2368.5,0.0
2024-04-29 00:00,2024-04-29,0,0,0,306.53,2604.2,0.0
2024-04-29 01:00,2024-04-29,1,0,0,370.75,2535.1,0.0
2024-04-29 02:00,2024-04-29,2,0,0,399.02,2465.2,0.0
2024-04-29 03:00,2024-04-29,3,0,0,443.77,2300.3,0.0
2024-04-29 04:00,2024-04-29,4,0,0,424.3,2128.5,0.0
2024-04-29 05:00,2024-04-29,5,0,0,612.55,1880.9,1.6
2024-04-29 06:00,2024-04-29,6,0,0,738.89,1616.2,98.3
2024-04-29 07:00,2024-04-29,7,0,0,879.7,1475.1,346.1
2024-04-29 08:00,2024-04-29,8,0,0,750.97,1454.2,738.7
2024-04-29 09:00,2024-04-29,9,0,0,560.64,1610.8,1110.2
2024-04-29 10:00,2024-04-29,10,0,0,441.6,1727.0,1434.7
2024-04-29 11:00,2024-04-29,11,0,0,271.93,1724.0,1637.3
2024-04-29 12:00,2024-04-29,12,0,0,269.84,1654.0,1709.8
2024-04-29 13:00,2024-04-29,13,0,0,265.44,1501.8,1685.3
2024-04-29 14:00,2024-04-29,14,0,0,250.82,1375.6,1630.5
2024-04-29 15:00,2024-04-29,15,0,0,265.29,1213.9,1529.9
2024-04-29 16:00,2024-04-29,16,0,0,355.61,1004.8,1312.7
2024-04-29 17:00,2024-04-29,17,0,0,639.55,799.5,988.3
2024-04-29 18:00,2024-04-29,18,0,0,781.1,630.4,593.7
2024-04-29 19:00,2024-04-29,19,0,0,1342.79,512.9,234.8
2024-04-29 20:00,2024-04-29,20,0,0,1525.74,506.1,34.8
2024-04-29 21:00,2024-04-29,21,0,0,809.59,600.1,1.0
2024-04-29 22:00,2024-04-29,22,0,0,651.03,767.0,0.0
2024-04-29 23:00,2024-04-29,23,0,0,590.69,923.5,0.0
2024-04-30 00:00,2024-04-30,0,1,0,536.89,1454.0,0.0
2024-04-30 01:00,2024-04-30,1,1,0,486.03,1577.2,0.0
2024-04-30 02:00,2024-04-30,2,1,0,512.51,1610.3,0.0
2024-04-30 03:00,2024-04-30,3,1,0,474.7,1612.4,0.0
2024-04-30 04:00,2024-04-30,4,1,0,393.48,1586.6,0.0
2024-04-30 05:00,2024-04-30,5,1,0,398.77,1602.8,2.7
2024-04-30 06:00,2024-04-30,6,1,0,416.23,1624.6,96.1
2024-04-30 07:00,2024-04-30,7,1,0,602.08,1601.4,274.4
2024-04-30 08:00,2024-04-30,8,1,0,659.73,1567.6,517.1
2024-04-30 09:00,2024-04-30,9,1,0,574.26,1639.1,736.1
2024-04-30 10:00,2024-04-30,10,1,0,462.84,1658.6,912.0
2024-04-30 11:00,2024-04-30,11,1,0,351.27,1614.1,1034.7
2024-04-30 12:00,2024-04-30,12,1,0,209.19,1664.0,1101.7
2024-04-30 13:00,2024-04-30,13,1,0,84.27,1644.9,1148.1
2024-04-30 14:00,2024-04-30,14,1,0,74.58,1659.9,1113.3
2024-04-30 15:00,2024-04-30,15,1,0,142.74,1691.3,1014.5
2024-04-30 16:00,2024-04-30,16,1,0,341.87,1716.0,815.3
2024-04-30 17:00,2024-04-30,17,1,0,398.18,1754.5,586.1
2024-04-30 18:00,2024-04-30,18,1,0,455.31,1718.1,359.5
2024-04-30 19:00,2024-04-30,19,1,0,486.4,1634.0,166.2
2024-04-30 20:00,2024-04-30,20,1,0,482.75,1685.9,28.7
2024-04-30 21:00,2024-04-30,21,1,0,492.59,1844.9,0.9
2024-04-30 22:00,2024-04-30,22,1,0,403.4,1990.3,0.0
2024-04-30 23:00,2024-04-30,23,1,0,384.38,1944.8,0.0
2024-05-01 00:00,2024-05-01,0,2,0,362.85,2270.5,0.0
2024-05-01 01:00,2024-05-01,1,2,0,363.15,2226.3,0.0
2024-05-01 02:00,2024-05-01,2,2,0,363.3,2159.1,0.0
2024-05-01 03:00,2024-05-01,3,2,0,328.09,2066.2,0.0
2024-05-01 04:00,2024-05-01,4,2,0,356.59,1931.6,0.1
2024-05-01 05:00,2024-05-01,5,2,0,333.32,1790.4,4.7
2024-05-01 06:00,2024-05-01,6,2,0,316.83,1745.6,151.7
2024-05-01 07:00,2024-05-01,7,2,0,209.43,1744.0,430.2
2024-05-01 08:00,2024-05-01,8,2,0,63.02,1707.0,849.5
2024-05-01 09:00,2024-05-01,9,2,0,0.07,1789.1,1238.7
2024-05-01 10:00,2024-05-01,10,2,0,-7.23,1793.0,1245.2
2024-05-01 11:00,2024-05-01,11,2,0,-18.05,1711.1,1340.7
2024-05-01 12:00,2024-05-01,12,2,0,-18.27,1792.8,1400.1
2024-05-01 13:00,2024-05-01,13,2,0,-15.59,1807.6,1409.6
2024-05-01 14:00,2024-05-01,14,2,0,-15.36,1833.2,1371.1
2024-05-01 15:00,2024-05-01,15,2,0,-18.27,1848.6,1265.2
2024-05-01 16:00,2024-05-01,16,2,0,-7.31,2000.5,1111.7
2024-05-01 17:00,2024-05-01,17,2,0,-0.75,2122.4,989.4
2024-05-01 18:00,2024-05-01,18,2,0,114.26,2251.5,614.8
2024-05-01 19:00,2024-05-01,19,2,0,375.9,2185.7,254.1
2024-05-01 20:00,2024-05-01,20,2,0,372.92,2225.8,43.4
2024-05-01 21:00,2024-05-01,21,2,0,253.66,2406.2,1.3
2024-05-01 22:00,2024-05-01,22,2,0,223.15,2579.4,0.0
2024-05-01 23:00,2024-05-01,23,2,0,164.08,2621.6,0.0
2024-05-02 00:00,2024-05-02,0,3,0,108.59,2851.4,0.0
2024-05-02 01:00,2024-05-02,1,3,0,81.6,2818.5,0.0
2024-05-02 02:00,2024-05-02,2,3,0,74.58,2752.3,0.0
2024-05-02 03:00,2024-05-02,3,3,0,58.18,2674.5,0.0
2024-05-02 04:00,2024-05-02,4,3,0,79.28,2651.2,0.1
2024-05-02 05:00,2024-05-02,5,3,0,229.2,2648.4,5.1
2024-05-02 06:00,2024-05-02,6,3,0,296.99,2529.7,141.3
2024-05-02 07:00,2024-05-02,7,3,0,386.05,2389.3,387.6
2024-05-02 08:00,2024-05-02,8,3,0,437.29,2303.9,782.0
2024-05-02 09:00,2024-05-02,9,3,0,234.57,2461.5,1210.2
2024-05-02 10:00,2024-05-02,10,3,0,38.04,2539.7,1545.3
2024-05-02 11:00,2024-05-02,11,3,0,-0.6,2453.3,1699.7
2024-05-02 12:00,2024-05-02,12,3,0,-12.9,2577.2,1402.1
2024-05-02 13:00,2024-05-02,13,3,0,-20.14,2453.5,1448.1
2024-05-02 14:00,2024-05-02,14,3,0,-0.37,2606.9,1744.4
2024-05-02 15:00,2024-05-02,15,3,0,-10.37,2580.3,1333.6
2024-05-02 16:00,2024-05-02,16,3,0,30.13,2679.1,1415.1
2024-05-02 17:00,2024-05-02,17,3,0,260.45,2697.9,1071.8
2024-05-02 18:00,2024-05-02,18,3,0,291.25,2603.0,661.1
2024-05-02 19:00,2024-05-02,19,3,0,312.66,2405.3,275.1
2024-05-02 20:00,2024-05-02,20,3,0,313.18,2386.2,48.9
2024-05-02 21:00,2024-05-02,21,3,0,312.66,2544.2,1.5
2024-05-02 22:00,2024-05-02,22,3,0,282.45,2721.7,0.0
2024-05-02 23:00,2024-05-02,23,3,0,253.06,2759.9,0.0
2024-05-03 00:00,2024-05-03,0,4,0,222.14,2781.8,0.0
2024-05-03 01:00,2024-05-03,1,4,0,218.93,2722.3,0.0
2024-05-03 02:00,2024-05-03,2,4,0,223.48,2683.1,0.0
2024-05-03 03:00,2024-05-03,3,4,0,223.85,2633.6,0.0
2024-05-03 04:00,2024-05-03,4,4,0,227.06,2584.6,0.1
2024-05-03 05:00,2024-05-03,5,4,0,238.25,2510.8,6.8
2024-05-03 06:00,2024-05-03,6,4,0,261.67,2366.5,158.9
2024-05-03 07:00,2024-05-03,7,4,0,320.45,2202.9,430.0
2024-05-03 08:00,2024-05-03,8,4,0,318.81,2048.6,833.3
2024-05-03 09:00,2024-05-03,9,4,0,288.6,2056.8,1219.3
2024-05-03 10:00,2024-05-03,10,4,0,284.13,2023.0,1511.5
2024-05-03 11:00,2024-05-03,11,4,0,253.39,1917.4,1679.9
2024-05-03 12:00,2024-05-03,12,4,0,253.24,1969.3,1736.7
2024-05-03 13:00,2024-05-03,13,4,0,243.25,1895.3,1725.1
2024-05-03 14:00,2024-05-03,14,4,0,236.98,1828.9,1682.8
2024-05-03 15:00,2024-05-03,15,4,0,227.51,1741.2,1551.2
2024-05-03 16:00,2024-05-03,16,4,0,226.76,1659.2,1313.8
2024-05-03 17:00,2024-05-03,17,4,0,342.83,1548.5,985.5
2024-05-03 18:00,2024-05-03,18,4,0,600.1,1364.5,597.0
2024-05-03 19:00,2024-05-03,19,4,0,723.56,1187.2,239.4
2024-05-03 20:00,2024-05-03,20,4,0,820.68,1088.1,42.8
2024-05-03 21:00,2024-05-03,21,4,0,785.24,1036.0,1.3
2024-05-03 22:00,2024-05-03,22,4,0,681.19,1015.1,0.0
2024-05-03 23:00,2024-05-03,23,4,0,638.22,967.8,0.0
2024-05-04 00:00,2024-05-04,0,5,1,677.26,748.4,0.0
2024-05-04 01:00,2024-05-04,1,5,1,654.81,662.6,0.0
2024-05-04 02:00,2024-05-04,2,5,1,643.4,608.0,0.0
2024-05-04 03:00,2024-05-04,3,5,1,654.29,554.4,0.0
2024-05-04 04:00,2024-05-04,4,5,1,676.07,510.0,0.0
2024-05-04 05:00,2024-05-04,5,5,1,733.5,468.2,3.8
2024-05-04 06:00,2024-05-04,6,5,1,702.55,431.1,75.8
2024-05-04 07:00,2024-05-04,7,5,1,671.45,406.1,203.8
2024-05-04 08:00,2024-05-04,8,5,1,585.37,395.5,383.7
2024-05-04 09:00,2024-05-04,9,5,1,465.28,425.2,583.5
2024-05-04 10:00,2024-05-04,10,5,1,307.08,468.2,754.5
2024-05-04 11:00,2024-05-04,11,5,1,232.57,495.0,874.4
2024-05-04 12:00,2024-05-04,12,5,1,185.95,496.4,942.7
2024-05-04 13:00,2024-05-04,13,5,1,108.38,513.1,983.8
2024-05-04 14:00,2024-05-04,14,5,1,99.5,499.5,982.0
2024-05-04 15:00,2024-05-04,15,5,1,194.15,447.7,951.8
2024-05-04 16:00,2024-05-04,16,5,1,474.53,389.1,854.8
2024-05-04 17:00,2024-05-04,17,5,1,591.93,312.6,683.6
2024-05-04 18:00,2024-05-04,18,5,1,731.04,220.7,450.9
2024-05-04 19:00,2024-05-04,19,5,1,909.38,157.1,203.5
2024-05-04 20:00,2024-05-04,20,5,1,1009.93,118.9,42.2
2024-05-04 21:00,2024-05-04,21,5,1,847.03,101.3,1.4
2024-05-04 22:00,2024-05-04,22,5,1,673.24,98.6,0.0
2024-05-04 23:00,2024-05-04,23,5,1,623.56,103.8,0.0
2024-05-05 00:00,2024-05-05,0,6,1,675.61,23.9,0.0
2024-05-05 01:00,2024-05-05,1,6,1,632.65,26.2,0.0
2024-05-05 02:00,2024-05-05,2,6,1,622.95,50.2,0.0
2024-05-05 03:00,2024-05-05,3,6,1,600.35,92.9,0.0
2024-05-05 04:00,2024-05-05,4,6,1,557.46,160.0,0.1
2024-05-05 05:00,2024-05-05,5,6,1,530.54,259.7,6.3
2024-05-05 06:00,2024-05-05,6,6,1,463.63,368.0,103.4
2024-05-05 07:00,2024-05-05,7,6,1,410.83,449.4,277.8
2024-05-05 08:00,2024-05-05,8,6,1,308.27,483.3,518.6
2024-05-05 09:00,2024-05-05,9,6,1,194.82,523.1,714.0
2024-05-05 10:00,2024-05-05,10,6,1,66.01,534.8,791.5
2024-05-05 11:00,2024-05-05,11,6,1,26.78,543.2,792.0
2024-05-05 12:00,2024-05-05,12,6,1,23.72,577.6,760.0
2024-05-05 13:00,2024-05-05,13,6,1,14.47,666.4,701.6
2024-05-05 14:00,2024-05-05,14,6,1,13.8,755.4,628.8
2024-05-05 15:00,2024-05-05,15,6,1,-0.75,818.5,519.7
2024-05-05 16:00,2024-05-05,16,6,1,0.0,888.4,411.9
2024-05-05 17:00,2024-05-05,17,6,1,238.68,934.6,302.1
2024-05-05 18:00,2024-05-05,18,6,1,645.18,961.2,179.5
2024-05-05 19:00,2024-05-05,19,6,1,717.83,959.5,75.4
2024-05-05 20:00,2024-05-05,20,6,1,834.78,979.8,15.3
2024-05-05 21:00,2024-05-05,21,6,1,802.04,998.5,0.7
2024-05-05 22:00,2024-05-05,22,6,1,736.47,976.0,0.0
2024-05-05 23:00,2024-05-05,23,6,1,661.36,942.5,0.0
2024-05-06 00:00,2024-05-06,0,0,0,618.03,961.9,0.0
2024-05-06 01:00,2024-05-06,1,0,0,593.64,994.5,0.0
2024-05-06 02:00,2024-05-06,2,0,0,599.75,1008.5,0.0
2024-05-06 03:00,2024-05-06,3,0,0,596.32,1028.5,0.0
2024-05-06 04:00,2024-05-06,4,0,0,609.3,1071.1,0.1
2024-05-06 05:00,2024-05-06,5,0,0,652.71,1101.3,4.5
2024-05-06 06:00,2024-05-06,6,0,0,798.75,1055.1,82.7
2024-05-06 07:00,2024-05-06,7,0,0,971.57,968.3,214.0
2024-05-06 08:00,2024-05-06,8,0,0,749.3,866.4,425.6
2024-05-06 09:00,2024-05-06,9,0,0,663.83,871.4,643.1
2024-05-06 10:00,2024-05-06,10,0,0,604.16,857.7,807.9
2024-05-06 11:00,2024-05-06,11,0,0,479.37,856.3,886.1
2024-05-06 12:00,2024-05-06,12,0,0,568.8,816.3,939.0
2024-05-06 13:00,2024-05-06,13,0,0,557.24,799.1,927.4
2024-05-06 14:00,2024-05-06,14,0,0,558.58,784.0,898.6
2024-05-06 15:00,2024-05-06,15,0,0,604.98,785.3,843.6
2024-05-06 16:00,2024-05-06,16,0,0,608.78,795.9,705.3
2024-05-06 17:00,2024-05-06,17,0,0,696.35,821.2,518.3
2024-05-06 18:00,2024-05-06,18,0,0,808.3,821.7,325.0
2024-05-06 19:00,2024-05-06,19,0,0,1019.23,809.5,139.1
2024-05-06 20:00,2024-05-06,20,0,0,1073.98,832.8,29.7
2024-05-06 21:00,2024-05-06,21,0,0,805.39,857.3,1.0
2024-05-06 22:00,2024-05-06,22,0,0,705.44,931.5,0.0
2024-05-06 23:00,2024-05-06,23,0,0,629.66,981.2,0.0
2024-05-07 00:00,2024-05-07,0,1,0,609.6,771.2,0.0
2024-05-07 01:00,2024-05-07,1,1,0,590.5,835.7,0.0
2024-05-07 02:00,2024-05-07,2,1,0,576.03,863.4,0.0
2024-05-07 03:00,2024-05-07,3,1,0,596.62,858.5,0.0
2024-05-07 04:00,2024-05-07,4,1,0,597.29,854.3,0.1
2024-05-07 05:00,2024-05-07,5,1,0,610.79,870.9,8.9
2024-05-07 06:00,2024-05-07,6,1,0,715.96,861.2,115.5
2024-05-07 07:00,2024-05-07,7,1,0,881.69,847.8,314.0
2024-05-07 08:00,2024-05-07,8,1,0,840.29,819.0,628.3
2024-05-07 09:00,2024-05-07,9,1,0,684.33,802.3,992.1
2024-05-07 10:00,2024-05-07,10,1,0,626.53,752.2,1346.8
2024-05-07 11:00,2024-05-07,11,1,0,562.31,692.8,1569.7
2024-05-07 12:00,2024-05-07,12,1,0,424.47,568.0,1672.2
2024-05-07 13:00,2024-05-07,13,1,0,385.99,495.9,1712.8
2024-05-07 14:00,2024-05-07,14,1,0,357.19,437.1,1697.0
2024-05-07 15:00,2024-05-07,15,1,0,364.06,353.3,1601.1
2024-05-07 16:00,2024-05-07,16,1,0,563.87,263.8,1385.8
2024-05-07 17:00,2024-05-07,17,1,0,677.39,202.1,1048.9
2024-05-07 18:00,2024-05-07,18,1,0,789.57,173.3,663.6
2024-05-07 19:00,2024-05-07,19,1,0,998.34,168.3,291.6
2024-05-07 20:00,2024-05-07,20,1,0,1126.63,166.6,66.5
2024-05-07 21:00,2024-05-07,21,1,0,910.25,200.4,2.3
2024-05-07 22:00,2024-05-07,22,1,0,758.54,263.9,0.0
2024-05-07 23:00,2024-05-07,23,1,0,658.0,290.9,0.0
2024-05-08 00:00,2024-05-08,0,2,0,626.36,160.4,0.0
2024-05-08 01:00,2024-05-08,1,2,0,603.01,187.5,0.0
2024-05-08 02:00,2024-05-08,2,2,0,603.31,201.7,0.0
2024-05-08 03:00,2024-05-08,3,2,0,615.17,220.0,0.0
2024-05-08 04:00,2024-05-08,4,2,0,615.25,234.1,0.2
2024-05-08 05:00,2024-05-08,5,2,0,606.07,245.7,13.4
2024-05-08 06:00,2024-05-08,6,2,0,801.73,236.5,148.1
2024-05-08 07:00,2024-05-08,7,2,0,887.36,217.9,349.3
2024-05-08 08:00,2024-05-08,8,2,0,821.42,208.0,651.0
2024-05-08 09:00,2024-05-08,9,2,0,689.32,232.5,963.1
2024-05-08 10:00,2024-05-08,10,2,0,637.03,255.1,1206.2
2024-05-08 11:00,2024-05-08,11,2,0,592.87,280.3,1344.1
2024-05-08 12:00,2024-05-08,12,2,0,530.96,322.8,1376.0
2024-05-08 13:00,2024-05-08,13,2,0,461.96,354.5,1352.6
2024-05-08 14:00,2024-05-08,14,2,0,463.15,386.7,1334.8
2024-05-08 15:00,2024-05-08,15,2,0,446.74,430.0,1259.2
2024-05-08 16:00,2024-05-08,16,2,0,478.14,478.6,1123.4
2024-05-08 17:00,2024-05-08,17,2,0,656.05,504.0,878.6
2024-05-08 18:00,2024-05-08,18,2,0,775.4,505.9,557.5
2024-05-08 19:00,2024-05-08,19,2,0,928.54,487.0,253.3
2024-05-08 20:00,2024-05-08,20,2,0,1002.69,454.0,64.8
2024-05-08 21:00,2024-05-08,21,2,0,855.21,426.3,2.6
2024-05-08 22:00,2024-05-08,22,2,0,720.13,406.7,0.0
2024-05-08 23:00,2024-05-08,23,2,0,656.12,373.8,0.0
2024-05-09 00:00,2024-05-09,0,3,0,653.47,541.1,0.0
2024-05-09 01:00,2024-05-09,1,3,0,656.9,562.2,0.0
2024-05-09 02:00,2024-05-09,2,3,0,618.93,602.8,0.0
2024-05-09 03:00,2024-05-09,3,3,0,608.79,675.6,0.0
2024-05-09 04:00,2024-05-09,4,3,0,563.28,737.9,0.2
2024-05-09 05:00,2024-05-09,5,3,0,571.12,793.8,11.5
2024-05-09 06:00,2024-05-09,6,3,0,626.62,838.9,107.6
2024-05-09 07:00,2024-05-09,7,3,0,601.63,883.5,234.2
2024-05-09 08:00,2024-05-09,8,3,0,488.84,938.0,404.8
2024-05-09 09:00,2024-05-09,9,3,0,174.11,1095.6,570.8
2024-05-09 10:00,2024-05-09,10,3,0,37.82,1228.9,661.3
2024-05-09 11:00,2024-05-09,11,3,0,-0.45,1302.8,655.4
2024-05-09 12:00,2024-05-09,12,3,0,-4.85,1432.9,526.4
2024-05-09 13:00,2024-05-09,13,3,0,-8.5,1522.1,411.0
2024-05-09 14:00,2024-05-09,14,3,0,-8.73,1556.2,335.9
2024-05-09 15:00,2024-05-09,15,3,0,-5.15,1555.5,297.0
2024-05-09 16:00,2024-05-09,16,3,0,5.07,1596.4,291.3
2024-05-09 17:00,2024-05-09,17,3,0,481.0,1595.8,242.9
2024-05-09 18:00,2024-05-09,18,3,0,634.52,1571.5,152.8
2024-05-09 19:00,2024-05-09,19,3,0,741.57,1522.9,74.7
2024-05-09 20:00,2024-05-09,20,3,0,881.52,1515.7,19.3
2024-05-09 21:00,2024-05-09,21,3,0,856.6,1515.1,1.0
2024-05-09 22:00,2024-05-09,22,3,0,706.06,1525.0,0.0
2024-05-09 23:00,2024-05-09,23,3,0,654.59,1514.5,0.0
2024-05-10 00:00,2024-05-10,0,4,0,687.3,1386.2,0.0
2024-05-10 01:00,2024-05-10,1,4,0,633.58,1349.9,0.0
2024-05-10 02:00,2024-05-10,2,4,0,574.95,1278.0,0.0
2024-05-10 03:00,2024-05-10,3,4,0,555.63,1184.0,0.0
2024-05-10 04:00,2024-05-10,4,4,0,557.86,1123.8,0.1
2024-05-10 05:00,2024-05-10,5,4,0,477.07,1061.1,8.6
2024-05-10 06:00,2024-05-10,6,4,0,540.78,963.1,84.7
2024-05-10 07:00,2024-05-10,7,4,0,816.65,863.2,213.5
2024-05-10 08:00,2024-05-10,8,4,0,713.18,748.6,417.5
2024-05-10 09:00,2024-05-10,9,4,0,502.73,654.9,635.5
2024-05-10 10:00,2024-05-10,10,4,0,155.47,563.4,883.4
2024-05-10 11:00,2024-05-10,11,4,0,21.71,494.3,1088.8
2024-05-10 12:00,2024-05-10,12,4,0,4.33,451.5,1171.4
2024-05-10 13:00,2024-05-10,13,4,0,3.06,473.0,1239.0
2024-05-10 14:00,2024-05-10,14,4,0,0.6,490.6,1233.0
2024-05-10 15:00,2024-05-10,15,4,0,152.33,478.1,1266.0
2024-05-10 16:00,2024-05-10,16,4,0,488.34,445.8,1052.5
2024-05-10 17:00,2024-05-10,17,4,0,585.62,409.7,757.4
2024-05-10 18:00,2024-05-10,18,4,0,695.65,383.4,466.0
2024-05-10 19:00,2024-05-10,19,4,0,829.04,344.5,209.2
2024-05-10 20:00,2024-05-10,20,4,0,1192.87,307.2,54.6
2024-05-10 21:00,2024-05-10,21,4,0,987.04,288.0,2.5
2024-05-10 22:00,2024-05-10,22,4,0,782.34,299.2,0.0
2024-05-10 23:00,2024-05-10,23,4,0,673.72,307.7,0.0
2024-05-11 00:00,2024-05-11,0,5,1,641.55,355.5,0.0
2024-05-11 01:00,2024-05-11,1,5,1,603.12,374.5,0.0
2024-05-11 02:00,2024-05-11,2,5,1,590.14,369.1,0.0
2024-05-11 03:00,2024-05-11,3,5,1,615.58,368.5,0.0
2024-05-11 04:00,2024-05-11,4,5,1,589.69,369.6,0.3
2024-05-11 05:00,2024-05-11,5,5,1,590.44,340.7,24.7
2024-05-11 06:00,2024-05-11,6,5,1,581.94,290.0,197.9
2024-05-11 07:00,2024-05-11,7,5,1,507.85,236.6,465.8
2024-05-11 08:00,2024-05-11,8,5,1,421.31,191.0,850.8
2024-05-11 09:00,2024-05-11,9,5,1,50.73,150.4,1214.9
2024-05-11 10:00,2024-05-11,10,5,1,5.89,113.0,1350.9
2024-05-11 11:00,2024-05-11,11,5,1,0.0,102.5,1463.7
2024-05-11 12:00,2024-05-11,12,5,1,-4.33,119.6,1266.6
2024-05-11 13:00,2024-05-11,13,5,1,-6.57,155.7,1156.5
2024-05-11 14:00,2024-05-11,14,5,1,-6.79,207.2,1131.0
2024-05-11 15:00,2024-05-11,15,5,1,-0.52,267.4,1284.6
2024-05-11 16:00,2024-05-11,16,5,1,-3.06,325.8,962.5
2024-05-11 17:00,2024-05-11,17,5,1,244.49,368.9,920.2
2024-05-11 18:00,2024-05-11,18,5,1,518.44,364.3,598.7
2024-05-11 19:00,2024-05-11,19,5,1,641.77,342.4,274.7
2024-05-11 20:00,2024-05-11,20,5,1,805.76,321.9,69.7
2024-05-11 21:00,2024-05-11,21,5,1,673.78,306.6,3.1
2024-05-11 22:00,2024-05-11,22,5,1,588.05,304.7,0.1
2024-05-11 23:00,2024-05-11,23,5,1,507.48,322.6,0.0
2024-05-12 00:00,2024-05-12,0,6,1,469.99,355.3,0.0
2024-05-12 01:00,2024-05-12,1,6,1,383.15,375.0,0.0
2024-05-12 02:00,2024-05-12,2,6,1,318.7,403.8,0.0
2024-05-12 03:00,2024-05-12,3,6,1,290.95,440.8,0.0
2024-05-12 04:00,2024-05-12,4,6,1,286.32,466.0,0.3
2024-05-12 05:00,2024-05-12,5,6,1,324.52,474.7,26.6
2024-05-12 06:00,2024-05-12,6,6,1,131.37,490.5,198.1
2024-05-12 07:00,2024-05-12,7,6,1,35.73,509.4,486.9
2024-05-12 08:00,2024-05-12,8,6,1,17.53,517.5,890.6
2024-05-12 09:00,2024-05-12,9,6,1,-19.62,514.4,913.0
2024-05-12 10:00,2024-05-12,10,6,1,-19.17,522.7,1117.5
2024-05-12 11:00,2024-05-12,11,6,1,-30.36,508.5,1150.7
2024-05-12 12:00,2024-05-12,12,6,1,-37.97,511.4,1196.0
2024-05-12 13:00,2024-05-12,13,6,1,-49.09,559.8,1195.3
2024-05-12 14:00,2024-05-12,14,6,1,-38.49,633.2,1156.2
2024-05-12 15:00,2024-05-12,15,6,1,-90.04,696.4,1060.7
2024-05-12 16:00,2024-05-12,16,6,1,-214.93,768.4,922.0
2024-05-12 17:00,2024-05-12,17,6,1,-9.92,942.2,812.0
2024-05-12 18:00,2024-05-12,18,6,1,167.85,1085.2,758.4
2024-05-12 19:00,2024-05-12,19,6,1,491.18,1173.4,351.5
2024-05-12 20:00,2024-05-12,20,6,1,551.46,1267.5,94.7
2024-05-12 21:00,2024-05-12,21,6,1,413.29,1426.2,4.6
2024-05-12 22:00,2024-05-12,22,6,1,331.45,1574.2,0.1
2024-05-12 23:00,2024-05-12,23,6,1,265.66,1603.5,0.0
2024-05-13 00:00,2024-05-13,0,0,0,200.23,1637.1,0.0
2024-05-13 01:00,2024-05-13,1,0,0,193.07,1675.0,0.0
2024-05-13 02:00,2024-05-13,2,0,0,191.8,1738.6,0.0
2024-05-13 03:00,2024-05-13,3,0,0,184.27,1792.0,0.0
2024-05-13 04:00,2024-05-13,4,0,0,201.42,1821.7,0.4
2024-05-13 05:00,2024-05-13,5,0,0,273.41,1841.6,34.6
2024-05-13 06:00,2024-05-13,6,0,0,364.35,1782.7,231.3
2024-05-13 07:00,2024-05-13,7,0,0,753.1,1581.6,548.8
2024-05-13 08:00,2024-05-13,8,0,0,571.37,1538.0,995.1
2024-05-13 09:00,2024-05-13,9,0,0,324.59,1660.1,1414.8
2024-05-13 10:00,2024-05-13,10,0,0,77.44,1814.3,1719.6
2024-05-13 11:00,2024-05-13,11,0,0,-7.24,1856.6,1304.8
2024-05-13 12:00,2024-05-13,12,0,0,-18.65,2026.5,1306.9
2024-05-13 13:00,2024-05-13,13,0,0,-16.93,2143.6,1310.8
2024-05-13 14:00,2024-05-13,14,0,0,-13.5,2250.0,1292.3
2024-05-13 15:00,2024-05-13,15,0,0,-5.45,2266.3,1259.7
2024-05-13 16:00,2024-05-13,16,0,0,0.52,2346.0,1374.7
2024-05-13 17:00,2024-05-13,17,0,0,380.84,2362.6,1186.1
2024-05-13 18:00,2024-05-13,18,0,0,280.5,2237.6,769.0
2024-05-13 19:00,2024-05-13,19,0,0,321.09,2030.0,359.0
2024-05-13 20:00,2024-05-13,20,0,0,284.98,1947.6,99.6
2024-05-13 21:00,2024-05-13,21,0,0,262.0,2139.0,5.3
2024-05-13 22:00,2024-05-13,22,0,0,233.58,2221.2,0.1
2024-05-13 23:00,2024-05-13,23,0,0,251.11,2214.2,0.0
2024-05-14 00:00,2024-05-14,0,1,0,174.44,2185.2,0.0
2024-05-14 01:00,2024-05-14,1,1,0,148.85,2170.2,0.0
2024-05-14 02:00,2024-05-14,2,1,0,148.7,2166.3,0.0
2024-05-14 03:00,2024-05-14,3,1,0,148.85,2132.0,0.0
2024-05-14 04:00,2024-05-14,4,1,0,149.22,2088.5,0.4
2024-05-14 05:00,2024-05-14,5,1,0,171.68,2050.5,39.3
2024-05-14 06:00,2024-05-14,6,1,0,286.28,1993.7,240.2
2024-05-14 07:00,2024-05-14,7,1,0,337.09,1920.1,563.0
2024-05-14 08:00,2024-05-14,8,1,0,348.8,1835.9,1015.2
2024-05-14 09:00,2024-05-14,9,1,0,42.08,1888.4,1431.9
2024-05-14 10:00,2024-05-14,10,1,0,-17.38,1822.5,1195.9
