date,vol_5d,vol_10d,vol_20d,vol_40d,vol_60d,vol_120d,ret_5d,ret_20d,ret_60d,AAPL_vol,MSFT_vol,NVDA_vol,JPM_vol,KO_vol,PG_vol,XOM_vol,JNJ_vol,WMT_vol,DIS_vol,vol_next
2018-02-26,0.990589161812042,0.8467251060207266,1.68682657622503,1.2414836602523882,1.0318383152864379,0.7661482358265069,0.3522479415796311,-0.13996935012462633,0.10652136033618659,2.289121536402254,2.4038545967774203,3.529919601566108,2.022785222752018,1.5072056816855917,1.4220343675762537,2.065049502569415,1.958329506434962,2.782287097264652,1.6690248835449448,1.2493847318821767
2018-02-27,1.1675974465828163,0.968958499656758,1.7014041988659558,1.2596135662035681,1.0463955526035533,0.7724519210953411,0.22775137533169526,-0.1692520980620932,0.08672405957282153,2.228136317312665,2.4237650085965545,3.5168068550942144,2.043604676107397,1.4834687480740454,1.4322310511938212,2.0778568286410133,1.9513158059249154,2.7577251538175624,1.9375204162728594,1.2730994378589444
2018-02-28,1.266258378215213,1.060249488645461,1.701070013838597,1.269355561995031,1.0506618321235655,0.7787987592120843,0.1246257419154519,-0.16861701007954258,0.05524898563620463,2.2206027279300087,2.407331403146985,3.5162445598350844,2.06539797587389,1.4869673414011868,1.504299152263979,2.105332057660036,1.960761446092286,2.757548919176496,1.948454098566778,1.2599314883353658
2018-03-01,1.4495088122085593,1.0970673943658362,1.723991468525429,1.2865297623259877,1.0681251298840604,0.7914258031126211,-0.19210332704013605,-0.24380666989340108,0.03447429046665893,2.2707117297757495,2.3533003197382243,3.618425631039569,2.101849770109097,1.490278266758918,1.5120409117855467,2.08615621707442,1.9049034653320172,2.757492571667775,1.935469827168672,1.2642890400269067
2018-03-02,1.1707188221860023,1.0172346764883078,1.7322104399108995,1.2851820263489424,1.069714093496841,0.7922138194468599,-0.40780191743075217,-0.2123586683230855,0.045081915035384626,2.2726336064746713,2.3477424407918086,3.616774034306568,2.0854489770458238,1.5108110544398217,1.5467223193131145,2.0075420401933557,1.8997480619032807,2.759504508683291,1.8886512724812752,1.3395796286617945
2018-03-05,1.168889701210883,1.097402195461313,1.6931297992915881,1.296620279966954,1.077855927830498,0.7931845725612406,-0.4088943901939655,-0.045717767878950565,0.07033902338496006,1.9948423481526267,2.2684278350857268,3.5543265350758646,2.0567644704847727,1.4965087468446092,1.5335978170156195,1.7583494350335653,1.8894472800728304,2.8018584625321084,1.8703016294142945,1.3465215343980474
2018-03-06,1.0894386635083773,1.0792618675665957,1.3852946072467633,1.292927986131255,1.0780916473784603,0.7929981713551988,-0.10847117822203804,0.1760693500828281,0.07424753200804174,1.871524032527155,2.0402386267698804,2.9633102146822328,1.711657111578304,1.22855760486412,1.2865713173824593,1.252601939367612,1.4943795039610515,2.6806063558157187,1.7194969132148012,1.3726534059887374
2018-03-07,0.9674434458430448,1.062544288479999,1.3196193459744658,1.2926120097051468,1.0777151178644486,0.7930683866842397,0.08681103782485673,0.07572581865718298,0.06838203657050251,1.7049750452670396,1.8743847777345501,2.733716273634928,1.5895345027555612,1.2257260598679982,1.241432787174836,1.3160292751823575,1.4791597674736312,2.66856591720623,1.7112171363738808,1.3884063081695512
2018-03-08,0.4404589617435703,1.069315688220782,1.3142587057595778,1.2944201080791502,1.0772836506186054,0.7938342613175705,0.47441142750736204,0.12704822925277082,0.06735876823492172,1.602592896754091,1.8119965812476957,2.726090758559567,1.584375524709122,1.271326450462532,1.2649616196104756,1.2617179480539311,1.571818198055601,2.62231632741548,1.6902458358507,1.4587177405447391
2018-03-09,0.7205116313775745,1.0921493209351658,0.9966881754188052,1.3228229417269668,1.0983888371828991,0.8080310561602824,0.7193596444916663,0.40160337466357826,0.09134065120974308,1.4188379065593173,1.335089155947758,2.4455590617443415,1.3055170349651741,1.0224333180733192,1.1893162042304455,1.2484444032964899,1.294022145267319,2.6005431842913755,1.5136965260901967,1.394911466445641
